id,name,author,translator,publisher
63950,زندگی شبیه باد است,شونا آینز,احمد تصویری,انتشارات مهرسا
63951,عشق شبیه به درخت است,شونا آینز,احمد تصویری,انتشارات مهرسا
63952,مغز شبیه باغ است,شونا آینز,احمد تصویری,انتشارات مهرسا
63953,نگرانی شبیه ابر است,شونا آینز,احمد تصویری,انتشارات مهرسا
63954,ماهنامه آزما ـ شماره ۱۴۱ ـ آبان ۹۸,,,ماهنامه آزما
63955,چگونه از بدنم مراقبت و نگهداری کنم؟ (۱),ولری لی شیفر $ کارا ناترسون,مهناز جعفری,انتشارات مهرسا
63956,چگونه از بدنم مراقبت و نگهداری کنم؟ (۲),کارا ناترسون,مهناز جعفری,انتشارات مهرسا
63957,می خواستم فرشته باشم,علی شاهمرادی $ ملینا مارچتا,,نشر خزه
63958,اگر همه این کار را بکنند!,الن جاورنیک,لیلا کاشانی وحید $ فاضل مرادی سبزوار,انتشارات مهرسا
63959,بدترین روز زندگی من!,جولیا  کوک,میترا نوحی جهرمی,انتشارات مهرسا
6396,پسری که مرا دوست داشت,بلقیس سلیمانی,,گروه انتشاراتی ققنوس
63960,تقصیر من نبود که...,جولیا  کوک,ریحانه کرباسچیان $ لیلا کاشانی وحید,انتشارات مهرسا
63961,دوباره یادم رفت اجازه بگیرم!,جولیا  کوک,زهرا غفاری,انتشارات مهرسا
63962,هدف,برایان تریسی,مهدی قراچه‌داغی,نوین کتاب گویا
